id,type,name,yearpublished,minplayers,maxplayers,playingtime,minplaytime,maxplaytime,minage,users_rated,average_rating,bayes_average_rating,total_owners,total_traders,total_wanters,total_wishers,total_comments,total_weights,average_weight
112210,boardgame,Metro 2033,2011,2,6,60,60,60,12,116,5.94957,5.53753,197,7,23,97,31,15,2.6667
12900,boardgame,War In The East (Second Edition),1976,1,2,480,480,480,12,34,6.68382,5.53752,76,2,12,15,20,6,3.8333
501,boardgame,Dschungelrennen,1989,2,5,30,30,30,10,37,6.21622,5.5375,70,2,9,11,13,3,1
148,boardgame,Die Glcksritter,1999,3,6,60,60,60,8,121,5.7405,5.53748,175,18,2,3,43,10,1.8
787,boardgame,Palermo,1992,3,5,60,60,60,10,65,5.92308,5.53743,91,11,3,13,18,7,2
906,boardgame,Abilene,1983,3,6,45,45,45,8,109,5.77431,5.5374,213,19,7,11,39,9,1.6667
28102,boardgame,Sakkara,2007,2,2,40,40,40,10,111,5.82027,5.53735,239,10,33,63,47,13,2.0769
9794,boardgame,Rummoli,1940,2,8,60,60,60,6,136,5.78662,5.53735,246,4,1,3,51,15,1.2
36944,boardgame,Electronic Guesstures,2005,4,24,30,30,30,0,49,6.07653,5.53727,104,3,2,6,16,6,1
11855,boardgame,Tamburlaine the Great,1979,0,0,0,0,0,12,30,6.6,5.53726,76,2,5,7,17,5,3
34218,boardgame,Slush Fund,2008,2,4,20,20,20,0,38,6.19342,5.53723,93,16,4,8,26,6,2
25920,boardgame,Do You Worship Cthulhu?,2006,5,30,30,30,30,12,126,5.79683,5.53723,257,19,6,47,66,12,1
746,boardgame,"The Game of France, 1940: German Blitzkrieg in the West",1972,2,2,180,180,180,12,392,5.6564,5.53719,990,84,6,19,218,67,2.806
148138,boardgame,Mat Goceng,2013,3,6,30,30,30,10,36,6.48472,5.53719,47,0,0,6,12,4,1.5
142653,boardgame,IncrediBrawl,2014,2,4,30,30,30,8,82,5.94265,5.53718,188,18,1,10,30,6,1.6667
1474,boardgame,Ohio,1998,2,5,30,30,30,12,90,5.80778,5.53717,101,2,20,18,56,8,1.625
106929,boardgame,Top-A-Top,2011,3,6,15,15,15,6,53,6.19245,5.53715,77,3,3,6,11,4,1
15383,boardgame,Pass the Bomb Junior,1999,2,4,30,30,30,7,49,6.11531,5.53713,102,3,3,6,20,6,1.1667
876,boardgame,Tennis Masters,2000,2,2,40,40,40,8,85,5.77529,5.53712,153,15,3,6,41,2,2
3970,boardgame,BattleTech Science Fiction Combat Book Game,1987,2,2,10,10,10,12,78,5.94679,5.53709,250,7,11,18,57,14,2.2143
13715,boardgame,Surakarta,0,2,2,30,30,30,6,67,5.98507,5.53707,125,2,1,20,35,4,2
9133,boardgame,When Dragons Fight,2001,2,2,180,180,180,12,31,6.48065,5.53702,152,7,8,9,25,6,3.1667
145275,boardgame,Neptune,2013,2,4,20,20,20,8,30,6.36267,5.53699,126,14,4,11,13,4,1.5
1916,boardgame,Shuttles,1973,2,2,20,20,20,8,204,5.6501,5.53697,471,64,5,8,103,16,1.5625
10508,boardgame,Leinen los!,1997,2,4,10,10,10,6,50,6.032,5.53696,80,6,31,45,28,7,1.1429
3794,boardgame,Legend of Zagor,1993,1,4,60,60,60,0,123,5.87683,5.53695,205,4,34,68,44,9,1.6667
20952,boardgame,UNO Junior,1992,2,4,20,20,20,3,87,5.88161,5.5369,158,1,0,2,27,9,1.1111
15139,boardgame,Rapidcroco,2004,2,5,15,15,15,6,80,5.84562,5.53688,165,6,7,16,28,7,1
83117,boardgame,Kings of Mithril,2010,2,4,45,45,45,8,64,5.96797,5.53683,123,6,6,35,23,7,2
5870,boardgame,Syzygy,1997,1,12,20,20,20,9,53,6.16038,5.53682,63,5,4,9,25,5,1.4
4518,boardgame,Sauerbaum,1986,3,7,30,30,30,8,51,6.01961,5.53677,128,11,6,13,18,4,1.75
37103,boardgame,Spangles,1982,2,2,20,20,20,0,43,6.27042,5.53676,27,0,1,10,17,6,2.6667
2833,boardgame,Wanted!,1999,3,5,15,15,15,7,160,5.78156,5.5367,336,17,2,9,50,15,1
9973,boardgame,Cauldron,1976,2,2,180,180,180,12,35,6.32143,5.53664,70,1,1,3,20,9,2
87288,boardgame,Cinco,2010,2,6,10,10,10,8,59,6.00186,5.53662,36,1,5,10,14,5,1.6
10584,boardgame,Texas Revolution,1981,2,2,90,90,90,0,31,6.70968,5.5366,73,4,2,4,22,8,2.875
1460,boardgame,Earthquake,1998,2,4,30,30,30,8,189,5.70177,5.5366,330,20,4,4,69,16,1.0625
151396,boardgame,Bigfoot,2014,2,2,15,15,15,12,53,5.99906,5.5366,159,13,4,21,27,6,1.8333
162654,boardgame,Villannex,2014,1,4,15,15,15,6,90,5.80889,5.53659,167,4,13,41,34,5,1.4
282,boardgame,Vikingatid,1997,2,6,300,300,300,12,63,5.99524,5.53659,104,2,43,51,28,10,3.3
13919,boardgame,"Shiloh: The Battle for Tennessee, 6-7 April, 1862",1975,2,2,120,120,120,12,37,6.31892,5.53656,87,1,3,5,17,7,2.5714
17448,boardgame,Rocketmen: Axis of Evil,2005,2,4,30,30,30,8,147,5.79966,5.53654,351,40,15,23,84,30,2
3159,boardgame,Zahltag,2002,2,4,45,45,45,10,106,5.76226,5.53653,175,8,15,21,44,13,1.5385
10605,boardgame,Stratego Tournament,2001,2,2,15,15,15,18,30,6.33333,5.5365,83,7,7,9,9,6,2.3333
35481,boardgame,The Suitcase Detectives,2008,2,4,15,15,15,5,30,6.5,5.5365,74,3,4,20,15,3,1.6667
12049,boardgame,Wintergewitter,2007,1,2,300,300,300,12,30,6.46667,5.5365,192,11,8,19,26,8,3.375
129310,boardgame,"Belisarius's War: The Roman Reconquest of Africa, AD 533-534",2012,2,2,30,30,30,0,42,6.04524,5.53649,123,4,5,19,26,10,1.5
35492,boardgame,Wiede 1683,1992,2,2,180,180,180,0,46,6.19565,5.53648,73,3,4,6,10,10,3.1
10893,boardgame,Allegiance: War of Factions,2004,2,6,60,60,60,12,32,7.00938,5.53647,60,5,12,34,27,6,4
1985,boardgame,Overturn,1987,2,2,10,10,10,8,58,5.96293,5.53641,151,14,2,3,32,4,1.5
41496,boardgame,Chickyboom,2008,2,4,10,10,10,4,67,5.93582,5.53639,146,9,5,14,35,9,1
2720,boardgame,Shooting Stars,1980,1,4,120,120,120,12,48,6.125,5.53638,150,11,10,21,23,8,2.25
8693,boardgame,1918,1972,2,2,180,180,180,12,37,6.20541,5.53638,108,6,7,11,20,12,2.4167
41844,boardgame,African Park,2009,2,4,20,20,20,7,58,6.04914,5.53636,93,6,8,22,18,7,1.5714
179,boardgame,Nuba,1995,2,2,10,10,10,12,37,6.19405,5.53634,77,4,3,6,19,5,2
92499,boardgame,Djam,2011,2,6,15,15,15,10,92,5.79435,5.53626,161,8,2,11,22,7,1
41107,boardgame,Onexeno,2008,1,7,20,20,20,7,55,5.97545,5.53618,97,4,3,12,24,9,1.5556
42470,boardgame,Aljubarrota,2009,3,6,70,70,70,7,41,6.30732,5.53617,75,9,1,11,11,3,2.3333
4494,boardgame,Phase Line Smash,1992,1,1,90,90,90,12,71,6.0093,5.53614,281,23,7,25,62,14,4
4789,boardgame,Trivial Pursuit: Genus III,1994,2,6,90,90,90,16,305,5.70836,5.53612,538,38,1,5,84,23,1.913
23081,boardgame,HeroCard Cyberspace,2006,2,4,0,0,0,12,39,6.28205,5.53608,123,14,2,16,15,1,2
25665,boardgame,Red Russia,2008,2,4,240,240,240,14,37,6.25541,5.53606,151,15,4,14,35,6,3.1667
3360,boardgame,Lexicon,1933,1,4,30,30,30,8,69,5.96377,5.53602,249,10,2,6,42,11,1.5455
6049,boardgame,Czechoslovakia '38,1993,2,2,180,180,180,12,65,6.03538,5.53599,320,19,3,8,46,19,2.4211
2299,boardgame,Lords of the Renaissance,1996,2,12,300,300,300,12,42,6.1381,5.53588,178,8,24,32,19,6,3.3333
12142,boardgame,The Battle of Austerlitz,1980,1,2,0,0,0,12,53,6.03396,5.53585,153,7,3,9,26,12,2.4167
139629,boardgame, (Mythe),2012,2,5,20,20,20,6,43,6.0814,5.53583,66,3,6,15,19,4,1.5
9194,boardgame,Personality,1995,3,8,30,30,30,0,45,6.2,5.53578,76,6,2,2,10,4,1.25
112233,boardgame,FrankenDie,2012,3,6,15,15,15,6,44,6.07955,5.53573,163,17,7,55,32,6,1.3333
4580,boardgame,Who is going to do the dishes?,1991,2,4,20,20,20,6,58,5.94828,5.53573,83,4,1,3,17,5,1.4
8571,boardgame,Austerlitz 1805: Napoleon's Greatest Victory,2000,1,2,240,240,240,12,84,5.79464,5.53568,330,17,5,13,52,13,3.1538
819,boardgame,Quacksalbe,1998,3,5,30,30,30,14,32,6.26562,5.53568,39,3,20,13,16,1,3
3064,boardgame,CribbGolf,1988,2,6,60,60,60,12,76,5.85,5.53567,220,44,3,12,54,7,1.5714
529,boardgame,Charlemagne,1998,2,4,90,90,90,10,30,6.36,5.53565,75,4,9,10,11,1,4
5380,boardgame,Lancelot,1985,2,5,45,45,45,10,45,6.15333,5.53564,151,12,3,9,19,7,2
2856,boardgame,BrewMaster: The Craft Beer Game,2001,2,5,60,60,60,16,116,5.74181,5.53556,150,10,7,20,49,11,1.5455
12633,boardgame,Mall World,2004,3,5,80,80,80,12,289,5.59343,5.53554,569,95,3,11,173,31,2.871
85338,boardgame,Antigua,2010,2,4,35,35,35,9,106,5.75943,5.53545,220,11,2,10,32,8,1.75
5335,boardgame,Horse Soldiers: Forrest at Bay,1988,2,2,120,120,120,12,67,6.04478,5.53544,303,17,7,7,36,14,3
879,boardgame,Tacara,2000,3,10,60,60,60,10,31,6.3,5.53539,42,2,8,9,11,0,0
121995,boardgame,Blurble,2013,2,12,0,0,0,6,31,6.39355,5.53535,96,8,3,11,14,2,1
163481,boardgame,Takamatsu,2014,2,5,30,30,30,10,74,5.88851,5.53534,102,4,6,52,19,6,1.6667
19414,boardgame,H2Olland,2005,2,4,60,60,60,8,54,6.06482,5.53533,65,2,18,29,24,7,3.2857
148940,boardgame,Kings Under Mountains,2013,2,4,40,40,40,10,39,6.17949,5.53533,68,4,5,15,11,3,1.6667
118001,boardgame,Kleine Fotosafari,2012,2,4,20,20,20,6,61,5.92295,5.53531,91,1,1,5,11,6,1.3333
4855,boardgame,Crazy Race,1994,3,5,45,45,45,10,55,6,5.53528,113,5,4,3,18,6,1.3333
41788,boardgame,Striking the Anvil: Operation Anvil Dragoon,2009,1,2,60,60,60,12,33,6.32576,5.53527,192,1,5,18,32,10,2.2
1331,boardgame,Showdown Yahtzee,1991,2,4,30,30,30,8,132,5.74697,5.53527,372,36,2,7,55,13,1.2308
2597,boardgame,Jurassic Park III Island Survival Game,2001,2,4,45,45,45,8,106,5.86574,5.53526,202,22,7,16,61,10,1.6
160608,boardgame,Dungeon Bazar,2014,2,5,50,50,50,8,104,6.06106,5.5352,167,10,24,130,42,10,2.5
7978,boardgame,Mason-Dixon: The Second American Civil War,1995,2,2,120,120,120,12,43,6.24419,5.53518,282,14,10,18,34,10,3.1
15267,boardgame,Des chiffres et des lettres,1994,2,2,30,30,30,8,69,5.98188,5.53514,130,2,2,4,18,5,2.4
7562,boardgame,Monty's D-Day,1985,2,2,360,360,360,12,53,6.09057,5.5351,246,11,5,7,41,7,2.7143
33071,boardgame,Master Labyrinth,2007,2,4,45,45,45,10,182,5.71813,5.53508,416,31,15,46,56,19,2.1053
40416,boardgame,Martians!!!,2009,2,6,60,60,60,13,134,5.8041,5.53505,366,21,13,62,43,14,2
154244,boardgame,The South Shall Rise Again,2014,1,4,30,30,30,13,30,6.31667,5.53501,80,7,9,29,12,2,2
1306,boardgame,Krakatoa,1983,2,4,45,45,45,8,45,6.18778,5.53501,167,3,44,87,38,5,1.2
17577,boardgame,Granny Apples,2005,2,6,15,15,15,8,105,5.748,5.53499,221,15,3,8,28,10,1.3
11469,boardgame,Phalanx,1971,2,2,120,120,120,12,32,6.3125,5.53496,103,3,7,10,23,5,2.2
11413,boardgame,Squint Junior,2004,3,8,20,20,20,8,45,6.132,5.53494,78,9,1,4,18,5,1
12160,boardgame,APBA American Saddle Racing,1970,1,20,30,30,30,0,34,6.44118,5.53491,41,3,5,6,16,2,1
5778,boardgame,Chancellorsville (second edition),1974,2,2,90,90,90,12,79,5.89241,5.53491,219,15,3,11,46,13,2.3077
116978,boardgame,CITY Alarm,2012,2,4,15,15,15,6,72,5.93333,5.53488,183,5,3,12,22,9,1.3333
32025,boardgame,Einfach Genial Knobelspass,2007,1,4,15,15,15,10,48,6.07083,5.53484,94,6,3,13,23,6,1.5
41329,boardgame,Fire Bulls,2009,2,5,15,15,15,8,40,6.1175,5.5348,54,6,1,7,10,3,1.6667
28050,boardgame,Pixel,2007,2,4,30,30,30,7,40,6.1175,5.5348,61,4,2,9,14,4,1.25
96672,boardgame,TieBreaker,2011,2,99,1,1,1,13,76,5.9,5.53478,305,14,11,43,38,9,1
3540,boardgame,Tic Tac Chec,1995,2,2,10,10,10,0,55,6.05091,5.53473,122,7,1,12,29,5,2.2
4620,boardgame,The Prestel New York Architecture Game,2002,2,5,30,30,30,8,52,6.04808,5.53469,149,12,5,15,28,8,1.125
117885,boardgame,Chef Cuckoo!,2012,3,8,20,10,20,7,33,6.23788,5.53465,70,2,10,20,12,3,1
4012,boardgame,Army Group Center,1992,1,2,120,120,120,12,30,6.45667,5.53464,143,9,3,3,26,7,3.4286
8067,boardgame,Royalists & Roundheads III,1993,2,2,60,60,60,12,35,6.19714,5.53462,136,7,0,6,21,7,2.5714
165044,boardgame,EverZone: Strategic Battles in the Universe,2014,2,6,30,30,30,10,44,7.80682,5.5346,82,3,1,17,17,9,2.7778
127646,boardgame,Black Stories: Mittelalter Edition,2012,2,15,20,20,20,12,33,6.2197,5.53456,84,2,0,3,7,3,1.6667
17054,boardgame,Pegs and Jokers,1975,2,8,30,30,30,7,37,6.21216,5.53455,41,0,2,15,19,7,1.5714
140940,boardgame,In the City: Origins,2013,2,5,45,45,45,9,45,6.12533,5.53452,96,5,1,16,15,6,2
41835,boardgame,Minotaurus,2009,2,4,25,25,25,6,512,5.63551,5.53451,1180,40,5,28,162,57,1.2105
2003,boardgame,Spectrangle,1989,2,4,45,45,45,8,163,5.77209,5.53442,347,21,1,14,57,18,1.5556
173875,boardgame,Superfight: The Loot Crate Deck,2015,2,10,0,30,0,5,57,6.12281,5.53442,321,17,3,2,15,3,1
145897,boardgame,Choose One!,2013,3,10,30,30,30,14,52,6.12981,5.53439,109,6,1,14,21,3,1.3333
9062,boardgame,Borodino '41,1995,2,2,300,300,300,0,39,6.17436,5.53438,154,8,4,6,22,7,3.5714
68251,boardgame,Loot and Scoot,2010,2,4,45,45,45,10,71,5.94225,5.53438,153,13,22,58,33,8,1.25
129308,boardgame,Border War: Angola Raiders,2012,1,1,0,0,0,0,42,6.09286,5.53433,142,5,15,22,23,8,1.625
164930,boardgame,BANG!: Halo,2014,3,7,30,30,30,8,37,6.32838,5.53432,99,1,4,8,6,4,2
7650,boardgame,Battlefield: Europe,1990,2,2,10,10,10,12,58,6.05,5.53431,198,10,10,10,29,10,2.5
90004,boardgame,Kniffel Extreme,2011,2,4,0,0,0,8,33,6.2303,5.5343,74,1,1,2,3,3,1.3333
1348,boardgame,Web of Gold,1987,2,6,120,120,120,8,135,5.71756,5.53427,286,27,11,24,56,22,1.7273
2061,boardgame,A Line in the Sand: The Battle of Iraq,1991,2,6,180,180,180,10,180,5.775,5.53426,484,55,8,32,95,28,2.7143
8122,boardgame,Konane,1775,2,2,20,20,20,6,42,6.18643,5.53423,93,3,4,15,38,6,2.1667
38524,boardgame,Kimalo,2008,3,4,30,30,30,8,38,6.13684,5.53419,82,7,1,9,18,5,1.8
29317,boardgame,War: Imprio Romano,2007,3,4,120,120,120,10,59,6.00847,5.53418,107,3,4,9,14,6,2
72482,boardgame,Heroes of Graxia,2010,2,6,60,60,60,10,382,5.62636,5.53418,651,89,20,142,159,32,2.625
89478,boardgame,Imaginiff: 10th Anniversary Edition,2008,3,8,35,35,35,12,60,5.95667,5.53417,141,16,0,4,14,2,1
5727,boardgame,Europe at War,1985,1,2,120,120,120,12,52,6.11923,5.53414,148,10,12,11,41,13,1.9231
79216,boardgame,Plateau X,2010,2,4,20,20,20,10,73,5.84726,5.53413,102,6,8,29,20,12,2
6897,boardgame,The '45,1995,2,2,240,240,240,12,42,6.15714,5.5341,153,13,8,13,20,6,3.3333
4843,boardgame,Give Me Liberty,1992,1,2,120,120,120,12,42,6.15952,5.5341,148,14,9,9,29,13,3.3846
8728,boardgame,Ultra Marines,1991,2,4,30,30,30,8,53,6.16604,5.5341,105,3,32,38,30,11,1.7273
2531,boardgame,Valley Of The Four Winds,1980,2,2,60,60,60,12,95,5.77789,5.53409,234,15,12,23,34,4,3.25
7943,boardgame,BattleTech: Battletroops,1989,2,2,90,90,90,10,80,5.8425,5.53406,213,14,6,9,25,13,3.0769
36993,boardgame,COLORS,2008,2,2,10,10,10,0,36,6.16667,5.53401,46,3,3,13,13,5,1.2
5194,boardgame,Fire When Ready,1982,1,4,120,120,120,12,36,6.16667,5.53401,223,9,3,7,29,8,2.375
25004,boardgame,Valley of the Pharaohs,2006,3,6,0,0,0,8,101,5.79707,5.53401,273,20,5,20,51,12,1.5833
159087,boardgame,"I Say, Holmes! (Second Edition)",2014,3,8,45,45,45,13,76,5.83947,5.53397,319,16,13,57,46,9,1.5556
32016,boardgame,Gumball Rally,2007,3,8,20,20,20,6,203,5.70184,5.53397,319,33,1,16,113,34,1.0882
7986,boardgame,Crazy Rally,2003,3,6,30,30,30,12,37,6.14865,5.53396,88,5,5,5,16,7,1.5714
500,boardgame,MARK,1997,2,4,60,60,60,10,53,5.9717,5.53395,96,9,1,4,17,3,1.3333
70376,boardgame,Super Comics,2010,3,20,20,20,20,12,53,5.96226,5.5339,119,6,3,7,14,4,1
3746,boardgame,Star Trek Trivia Game,2000,2,4,60,60,60,12,37,6.14678,5.53386,101,7,3,10,16,5,2.2
2864,boardgame,Automania: The Game of the Motor Giants,1991,4,6,60,60,60,13,73,5.84932,5.5338,137,12,7,14,26,5,2
2137,boardgame,Quest for the Grail,1995,2,2,45,45,45,0,52,6.08269,5.53376,114,20,8,12,31,6,2.1667
4300,boardgame,The Barbarians,1981,2,3,120,120,120,12,65,6.04154,5.53376,163,7,7,15,37,9,1.7778
5120,boardgame,Doubles Wild,2001,2,4,30,30,30,8,56,6.01714,5.53375,104,15,5,9,39,6,1
103745,boardgame,Plethora,2012,2,4,60,60,60,8,37,6.22432,5.53372,113,7,12,31,28,3,3
15334,boardgame,Sag's mit Symbolen,2005,3,6,45,45,45,12,40,6.01,5.53372,48,6,1,5,13,4,1
120444,boardgame,Project Pandora: Grim Cargo,2012,2,2,15,15,15,10,38,6.25526,5.53368,178,10,21,69,18,6,2.5
46147,boardgame,,2006,2,8,30,30,30,6,60,5.75667,5.53367,74,0,1,7,16,4,1
3157,boardgame,All-Star Baseball,1941,2,2,60,60,60,10,120,5.78925,5.53366,206,24,2,4,73,11,1.3636
10140,boardgame,The Scrambled States of America,2002,2,4,20,20,20,8,124,5.73441,5.53364,388,34,0,11,52,16,1.25
410,boardgame,D'r Af,1999,3,5,45,45,45,11,66,5.875,5.53364,115,6,12,19,23,3,2
1341,boardgame,Crib Wars,1997,2,6,90,90,90,12,55,5.99636,5.53362,103,3,8,11,27,2,1.5
38981,boardgame,Bobby Sitter,2008,2,6,10,10,10,5,124,5.74194,5.5336,267,17,0,6,41,11,1
3036,boardgame,Kung Fu 2100,1980,1,2,90,90,90,12,65,5.96154,5.53353,155,7,13,21,35,4,1.5
135648,boardgame,Tales & Games: Baba Yaga,2013,2,5,15,15,15,6,181,5.79122,5.53348,560,28,22,80,52,13,1.2308
3500,boardgame,Schmuggler an Bord,1992,3,6,30,30,30,8,32,6.29531,5.53347,55,2,1,2,15,2,1
2161,boardgame,Tyranid Attack,1992,2,2,45,45,45,12,77,5.83766,5.53339,179,6,35,44,37,5,2.6
42685,boardgame,Connect 4x4,2009,2,4,15,15,15,8,95,5.75685,5.53339,182,5,4,6,45,8,1.25
42493,boardgame,Giro D'Italia Card Game,2009,2,6,30,30,30,14,90,5.84167,5.53337,223,15,5,13,49,12,1.3333
94596,boardgame,Geistermhle,2011,2,4,20,20,20,5,42,6.17143,5.53335,88,4,8,22,11,6,1.3333
4878,boardgame,How to Host a Murder: Grapes of Frath,1985,8,8,180,180,180,18,33,6.50636,5.53331,103,20,5,5,22,5,2.8
171663,boardgame,Attila,2015,2,2,15,15,15,7,45,6.094,5.5333,87,0,12,43,20,5,1.2
886,boardgame,Der Garten des Sonnenknigs,1996,2,5,60,60,60,10,64,5.90391,5.53328,120,9,7,13,26,8,2.5
89222,boardgame,Bloodsuckers,2011,2,4,120,60,120,13,62,6.09919,5.53323,231,26,10,65,35,7,2.4286
136954,boardgame,Road Rally USA,2013,3,5,60,45,60,8,58,5.95948,5.53323,108,10,9,20,20,4,1.5
3319,boardgame,Neutreeko,2001,2,2,10,10,10,0,40,6.20125,5.53323,21,0,0,8,11,2,2
3979,boardgame,Wabanti,1974,2,6,60,60,60,10,63,5.89365,5.53321,195,16,7,17,26,5,2
42980,boardgame,Myth: Pantheons,2010,3,6,45,45,45,10,213,5.68385,5.53319,495,80,10,58,96,20,2.45
17119,boardgame,Head-to-Head Poker,2005,2,2,30,30,30,10,185,5.68245,5.53317,308,51,1,7,121,27,1.6296
65556,boardgame,Sumo Ham Slam,2010,2,4,15,15,15,8,186,5.66586,5.53317,256,17,16,41,73,14,1.2143
126213,boardgame,When Zombies Attack!,2012,1,5,5,5,5,6,40,6.335,5.53316,68,0,2,5,15,5,1
137201,boardgame,Epic Death!,2014,2,5,30,30,30,12,68,6.0125,5.53314,180,23,7,41,28,10,2
18875,boardgame,Alsace 1945,2005,1,3,120,120,120,12,66,5.83636,5.53312,308,18,4,12,43,12,2.5
104353,boardgame,Savage Streets,2011,1,2,120,120,120,12,35,6.29429,5.53311,231,4,4,10,40,6,1.5
7026,boardgame,Grunt,1971,1,2,120,120,120,12,37,6.27838,5.53311,126,4,10,18,30,6,2.6667
5897,boardgame,Lie Detector,1960,2,4,60,60,60,8,79,5.86266,5.5331,194,21,3,5,50,12,1.3333
8803,boardgame,The American Revolution 1775-1783,1972,2,2,180,180,180,12,54,6.05185,5.53307,157,5,11,15,39,10,2.3
8008,boardgame,The Construction Game,1993,2,6,90,90,90,10,46,6.05652,5.53307,83,10,1,4,12,4,1.5
17958,boardgame,Aargh!,2005,2,4,20,20,20,3,50,6.065,5.53305,108,13,2,4,37,7,1
22664,boardgame,Phase 10 Masters Edition,2003,2,6,120,120,120,8,268,5.65107,5.53304,589,19,1,9,75,21,1.4286
11124,boardgame,Operation Sea Lion,1997,2,2,240,240,240,12,33,6.35758,5.53297,230,12,6,10,28,10,3
82577,boardgame,i9n,2010,2,5,30,30,30,10,47,6.17021,5.53288,74,2,8,18,21,6,2.6667
2098,boardgame,Heresy,1995,2,5,90,90,90,12,94,5.80798,5.53284,165,26,11,11,48,10,3.2
34713,boardgame,Desert Duel: First Alamein,2008,2,2,180,180,180,0,34,6.17941,5.53283,131,2,3,6,22,10,2
23270,boardgame,Paddle Pool,1970,2,4,10,10,10,7,36,6.14306,5.5328,37,2,3,5,23,3,1
108079,boardgame,Bibliogamo,2011,1,1,20,20,20,10,35,6.38714,5.5328,83,0,4,47,32,3,1.3333
35674,boardgame,Arktia,2008,2,4,15,15,15,0,84,5.79405,5.53277,80,6,6,19,32,13,2.3077
19793,boardgame,Robber Barons,2005,3,5,90,90,90,0,37,6.12568,5.53276,61,0,8,12,17,3,2
11127,boardgame,"Kursk: Operation Zitadelle, 4 July 1943",1971,2,2,0,0,0,12,46,5.99783,5.53274,133,6,6,4,28,11,2.3636
1688,boardgame,Star Commander,1983,2,5,90,90,90,8,33,6.19697,5.53273,67,6,2,7,11,1,1
66044,boardgame,Scary Tales: Prince Charming vs. Hansel,2010,2,2,20,20,20,13,44,6.08636,5.53269,125,5,3,17,11,5,1.8
34419,boardgame,Kheops,2008,2,2,30,30,30,0,61,5.96393,5.53266,102,8,10,40,26,6,2.1667
2532,boardgame,New York,1995,2,5,90,90,90,12,41,6.06585,5.53264,87,9,5,10,14,5,2.2
7230,boardgame,Battle for Normandy,1982,2,2,180,180,180,12,43,6.0407,5.53262,80,2,2,4,20,8,1.625
10084,boardgame,Stuff Yer Face,1982,2,2,10,10,10,6,37,6.12297,5.53262,32,2,7,6,23,7,1
11131,boardgame,Hell Before Night: The Battle of Shiloh,1997,2,2,0,0,0,12,37,6.24324,5.53259,256,14,4,5,33,8,3.375
4048,boardgame,"War of the States: Gettysburg, 1863",2002,2,2,180,180,180,12,73,5.90411,5.53258,211,16,6,12,43,19,2.7895
119856,boardgame,Button Up!,2012,2,2,15,15,15,8,85,5.79471,5.53257,136,4,4,15,20,12,1.1667
89611,boardgame,Digger,2010,3,5,15,15,15,8,57,5.91526,5.53257,107,4,0,7,8,4,1
3005,boardgame,Chess for Three,1992,3,3,45,45,45,8,57,6.13158,5.53256,91,0,6,16,25,4,3.25
7464,boardgame,Battleship Card Game,2002,2,2,20,20,20,8,130,5.69554,5.53253,278,14,8,21,72,15,1.5333
957,boardgame,PanzerZug,1998,2,6,30,30,30,10,32,6.30469,5.53251,92,4,15,16,21,4,1.75
6503,boardgame,Harpoon: Captain's Edition,1990,2,4,90,90,90,10,101,5.90851,5.53251,283,24,3,8,44,19,2.4737
8426,boardgame,Man to Man,1985,2,2,120,120,120,12,39,6.20513,5.5325,86,3,1,6,23,6,3
139728,boardgame,MCS,2013,2,4,30,30,30,10,50,7.3838,5.53249,50,3,1,4,1,11,1.7273
2195,boardgame,Globbo!,1983,2,2,45,45,45,12,110,5.815,5.53246,226,20,7,7,52,15,2
1468,boardgame,Anybody's Guess,1990,2,12,45,45,45,16,84,5.831,5.53246,247,39,2,4,42,11,1.3636
1952,boardgame,Long Short,1982,2,6,60,60,60,12,33,6.20455,5.53242,96,11,4,6,12,4,1.75
151191,boardgame,Pan  T'es Mort,2013,2,6,10,10,10,8,31,6.23226,5.5324,35,0,1,3,7,5,1.4
35254,boardgame,Monopoly: Indiana Jones,2008,2,6,180,180,180,8,63,6.0619,5.53238,176,5,3,8,27,5,1.4
11766,boardgame,SS Amerika,1990,2,4,180,180,180,12,44,5.96591,5.53236,154,8,26,35,24,9,3.6667
10906,boardgame,Beggars and Thieves,1984,2,5,45,45,45,10,40,6.1605,5.53234,87,5,1,5,16,4,1.75
36751,boardgame,DC HeroClix: Batman (Alpha),2008,2,0,30,30,30,0,42,6.12976,5.53234,106,2,3,5,14,3,1.3333
64657,boardgame,Sticht oder Nicht,2010,3,6,30,30,30,8,49,6.00408,5.53233,79,2,2,5,9,5,1.6
4245,boardgame,Asteroid Zero-Four,1979,2,2,60,60,60,12,45,6.21111,5.53232,109,4,9,16,23,7,2.5714
5343,boardgame,Hang on Harvey!,1969,2,2,10,10,10,6,31,6.2129,5.5323,58,8,3,2,16,5,1.2
104029,boardgame,Node,2011,2,4,15,15,15,10,34,6.31324,5.53228,71,7,4,20,18,6,1.5
5303,boardgame,APBA Pro Hockey,1993,2,2,60,60,60,12,44,5.94318,5.53227,90,6,3,4,17,3,2.6667
13295,boardgame,Sorry! Card Revenge,2004,2,4,15,15,15,6,61,5.95967,5.53226,202,8,1,5,25,4,1
26067,boardgame,Kropki,0,2,2,30,30,30,8,32,6.31563,5.53225,14,0,1,4,11,4,2
131496,boardgame,Attack the Darkness,2013,1,8,90,90,90,13,31,6.83548,5.53224,52,2,9,32,5,4,3.75
21572,boardgame,ChickenFoot,1986,1,8,45,45,45,8,76,5.80921,5.53223,79,0,0,5,39,11,1.2727
